GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
7799,4001.242259,0.124637339,0.079230721,1.573093582,0.115697151,0.28242486
23254,2538.197661,0.432405166,0.113720461,3.802351523,0.000143329,0.002376638
107985467,1.571203951,0.177241511,0.618983621,0.286342813,0.77461557,0.880703468
107985468,2.23678037,0.119540875,0.554974423,0.21539889,0.829456335,0.912495068
105376762,4.287031989,3.552360795,0.740919396,4.794530708,1.63E-06,7.89E-05
105376759,53.08741641,-0.688664586,0.240584565,-2.862463706,0.004203614,0.028380007
107985469,4.131808456,-0.158891423,0.369250248,-0.430308235,0.666971437,0.813702475
200197,504.2839331,0.374709761,0.189597027,1.976348288,0.048115344,0.158454171
55092,170.1377761,-0.220372489,0.17218903,-1.279828852,0.200605334,0.401680136
727684,0.950142997,0.280695416,0.766308436,0.36629561,0.714144505,0.843925481
114827,59.92552273,0.627983978,0.228611545,2.746947787,0.006015271,0.036317384
101927417,7.164061638,0.081987969,0.284797225,0.287881908,0.773437136,0.879890443
101927441,19.01830586,1.03804101,0.239236313,4.338977636,1.43E-05,0.000433205
79180,4830.771352,0.363392646,0.145242766,2.501967274,0.012350534,0.060829734
11330,9.550487579,0.169911191,0.283302282,0.599752286,0.548671337,0.731529681
63036,8.606597059,0.242911032,0.294461999,0.824931681,0.409410379,0.619621685
105376767,6.399155403,0.506004806,0.284791159,1.776757423,0.07560816,0.213985998
51032,22.19617006,0.407021546,0.178025173,2.286314563,0.022235863,0.092791436
842,579.8840006,0.147046325,0.083461474,1.761846738,0.078095196,0.218379067
23341,1082.308111,0.133114384,0.062451949,2.131468835,0.033050537,0.122225843
107397391,0,NA,NA,NA,NA,NA
79814,123.7272383,0.33012505,0.168734079,1.956481176,0.050408498,0.16330225
84301,1072.793504,0.048629287,0.070097073,0.693742054,0.487843988,0.68395403
6248,83.95663222,0.143121004,0.13494695,1.060572355,0.288884292,0.503179335
23207,8882.888175,0.06570093,0.134378478,0.488924495,0.624895153,0.785033256
284723,213.3140776,0.324078895,0.183380073,1.767252516,0.077185948,0.216967587
110806303,12.67074233,0.104358618,0.202772141,0.514659548,0.606790946,0.772963948
388595,0.078373946,0.060630299,2.523994045,0.02402157,0.980835403,NA
54751,137.3886464,-0.361623302,0.326473626,-1.107664675,0.268006661,0.480760088
440567,295.1109622,0.702648704,0.141048187,4.981621649,6.31E-07,3.84E-05
729614,332.7586588,-0.151419337,0.131385072,-1.152485086,0.249121795,0.459303192
23013,2618.318963,0.025780029,0.15891662,0.162223618,0.871129762,0.934691669
7709,1423.356996,-0.105383578,0.111545183,-0.944761348,0.344780729,0.558263665
149563,273.7701884,-0.827972951,0.185232193,-4.469919293,7.82E-06,0.000270788
27129,84.90125145,0.093479301,0.277788534,0.336512452,0.736484463,0.857961196
1187,10.69828114,-0.058475218,0.253088887,-0.231046171,0.817278933,0.905029634
1188,9.369217781,-0.658928062,0.271529943,-2.426723388,0.015235867,0.070773061
348487,330.2457632,0.190305301,0.196970358,0.966162132,0.333963058,0.547768159
1969,130.1541464,-0.901784018,0.218538129,-4.126437895,3.68E-05,0.000872522
101927479,4.101051231,-0.272238095,0.408656295,-0.666178642,0.505296923,0.697543921
128272,47.93445339,-0.592806264,0.187399387,-3.163330866,0.00155975,0.013918188
101927546,25.27265784,-0.026699881,0.192690463,-0.138563584,0.889795021,0.944439738
79363,139.8789936,0.367161427,0.16976612,2.162748528,0.030560526,0.115866114
54455,1119.863569,-0.023737833,0.06357038,-0.373410269,0.708843118,0.84109049
26099,858.4108123,-0.173792128,0.123814621,-1.403647856,0.160423737,0.348439119
374955,574.9304362,-0.204255185,0.121522289,-1.680804293,0.092800935,0.244253603
55707,767.3708577,-0.18962062,0.128111647,-1.480120079,0.138841204,0.317548913
107984921,180.8715695,0.50043788,0.168438048,2.971050107,0.002967834,0.021996836
114819,554.1279439,0.141972728,0.134303254,1.05710565,0.290463373,0.504656857
26871,7.686431278,0.88330001,0.501699026,1.760617349,0.07830319,0.21872327
107985757,0.029269668,0.172282584,3.225584499,0.053411276,0.957404221,NA
100132147,5.62520707,1.323400348,0.433764689,3.050963766,0.002281081,0.018253454
107985758,0.557745131,0.706546418,0.711801424,0.992617314,0.320896484,0.535125925
7195,0.043680702,-0.175136189,3.225584499,-0.054295954,0.956699373,NA
55672,757.3138548,0.036804677,0.15101802,0.243710501,0.80745504,0.899131933
105376794,983.6011666,0.163559189,0.152299484,1.073931341,0.282853455,0.497063007
84809,621.6739839,-0.040620512,0.134258981,-0.302553404,0.762230229,0.872400018
11209,147.8349387,0.224677354,0.146625755,1.532318479,0.125443863,0.298485863
107985736,14.31053742,-0.458840895,0.283273415,-1.619780999,0.105279329,0.265674356
26869,6.670329544,0.983379636,0.523701362,1.87774886,0.060415529,0.18454463
107985759,0,NA,NA,NA,NA,NA
284729,6.144257281,0.750606267,0.325837499,2.303621495,0.0212439,0.089886459
100189045,0.014234149,0.113397685,3.225584499,0.035155701,0.971955586,NA
6060,3.229087021,0.91788893,0.540968129,1.696752324,0.089743496,0.238790582
11223,86.99676284,-0.217387011,0.162954473,-1.334035251,0.182192304,0.378879754
100500876,0.027093723,-0.030869252,3.225584499,-0.009570127,0.99236426,NA
100189298,0.01631683,-0.089754151,3.225584499,-0.027825701,0.977801167,NA
112267871,9.130107711,0.926543165,0.413896263,2.2385879,0.025182742,0.101157118
7193,0.674841328,1.256201907,0.677274906,1.854788796,0.063626393,0.191308007
100189183,0.031053141,0.172282584,3.225584499,0.053411276,0.957404221,NA
105376805,116.8015912,-0.431006676,0.172635739,-2.496624844,0.012538153,0.061526121
791226,0.225617249,-1.023848598,1.299755254,-0.787724146,0.430858079,NA
26870,3.010151471,0.823167922,0.530724017,1.551028212,0.120894923,0.29106746
9696,1413.044631,0.104139148,0.137129423,0.759422346,0.44759995,0.651401893
4237,10.31922957,-2.188085194,0.424100208,-5.159358931,2.48E-07,1.82E-05
105376806,2.530805247,-2.024083966,0.510642114,-3.963801479,7.38E-05,0.001439495
23400,5368.813249,0.459224124,0.115361396,3.980743469,6.87E-05,0.001362521
6390,1858.630796,-0.037784855,0.06579218,-0.574306172,0.565760633,0.743979996
11240,4712.446211,0.58369387,0.2172113,2.687216868,0.007205016,0.041279415
105376808,0.22517267,-0.398615107,1.700798953,-0.234369328,0.814698268,NA
400743,0,NA,NA,NA,NA,NA
29943,2.089959185,-0.069936393,0.522541611,-0.133838897,0.893529968,0.946311431
51702,0.115976184,0.036507951,3.006690976,0.012142236,0.990312136,NA
100616188,0.013944267,0.113397685,3.225584499,0.035155701,0.971955586,NA
23569,54.1902038,0.293521882,0.348450526,0.842363145,0.399584716,0.611113001
353238,0.10302157,0.469311822,3.056334269,0.153553827,0.877961546,NA
55920,1563.407662,-0.111912195,0.083736377,-1.336482411,0.181391646,0.377923595
55160,1517.563107,0.18575858,0.169534311,1.095699027,0.273210509,0.486846994
107984028,0.115851042,-0.023576846,2.639710572,-0.008931603,0.992873707,NA
81569,3.209595306,0.829350361,0.387615169,2.139623079,0.03238524,0.120513549
105376809,0.462251153,0.539965667,0.946528154,0.570469737,0.568359142,0.745817283
105376812,1.666567716,0.266401671,0.56392614,0.472405254,0.636637555,0.793949865
101927876,7.659765871,0.750466981,0.425375855,1.764244424,0.077690836,0.217723517
84966,2090.054338,0.190900034,0.141189311,1.352085594,0.176347935,0.37049894
105376814,0.777511086,0.555887406,0.805565164,0.690058895,0.490157151,0.685645996
127707,21.18231492,-3.772109835,0.712276551,-5.295850084,1.18E-07,9.45E-06
5081,136.6503126,0.640204993,0.235738442,2.715742864,0.006612726,0.038750444
80834,0.068077366,-0.11625129,3.225584499,-0.03604038,0.971250162,NA
8659,2361.11924,0.117353539,0.205462774,0.571166917,0.567886502,0.745599493
100616120,0.065298108,-0.201628808,2.611385565,-0.077211428,0.938455351,NA
100302276,0.094411519,-0.057361883,2.722869205,-0.021066705,0.983192444,NA
126917,935.5845729,0.080648931,0.1179573,0.683712931,0.494156456,0.688609878
105376815,0.793602794,1.797028221,0.93290422,1.92627301,0.054070294,0.171498163
23352,5634.972372,0.134423694,0.102277458,1.314304211,0.188743851,0.386983455
101927895,36.86333273,0.023300565,0.158139457,0.147341881,0.882862177,0.940662916
23065,1858.626172,0.17439648,0.06755872,2.581405912,0.009839881,0.05146754
51154,1211.793909,0.19115039,0.097724164,1.9560197,0.050462833,0.163460846
246181,85.00916162,-0.158023711,0.141563231,-1.116276517,0.26430379,0.476242142
22977,88.96048945,0.37468718,0.134342777,2.789038522,0.005286478,0.033262838
100506730,365.0371886,0.022184169,0.076825235,0.288761482,0.77276391,0.879555959
8574,793.4238118,0.076335252,0.094244061,0.809974138,0.417955039,0.626373666
54896,576.1847282,0.077138955,0.112324555,0.6867506,0.492239905,0.687199838
832,4551.395287,0.001066262,0.058913816,0.01809868,0.985560131,0.993327083
105376819,4.410511095,-0.097987663,0.323505081,-0.302893738,0.761970843,0.872281818
105376818,0.445464027,1.207391064,0.87651637,1.377488323,0.168361323,NA
105376817,2.125094428,-0.064499965,0.523425664,-0.1232266,0.901927663,0.950774385
105378614,1.502634385,1.429383245,0.532473393,2.684421915,0.007265535,0.041503295
440574,2177.505943,-0.061810332,0.10461063,-0.590860908,0.554613621,0.736318284
100532736,2693.369976,0.089621162,0.121598186,0.737027128,0.461105852,0.663289377
644068,33.55606883,-0.532198057,0.227051939,-2.343948524,0.019080805,0.083173432
4681,2347.060282,0.111756659,0.135021498,0.827695298,0.407843083,0.618142576
3362,151.0283568,0.667244237,0.19764098,3.376041944,0.000735367,0.00799692
255104,111.7842592,-0.147367337,0.158201495,-0.931516715,0.351586342,0.565394159
54546,0.054182538,0.409239207,3.225571505,0.126873395,0.899040604,NA
105376823,0.267682415,-0.382594874,1.032002652,-0.370730514,0.71083826,NA
23252,1034.702314,0.352809981,0.098935828,3.566048708,0.000362404,0.004725978
30814,0.078668482,0.204897855,2.24096098,0.091433031,0.927148517,NA
5320,2.698310934,-2.574383464,0.748553576,-3.439143902,0.000583557,0.006736624
5322,144.8269723,0.538104806,0.194386731,2.768217789,0.005636378,0.034702269
26279,1.61193606,1.615381691,0.681264864,2.371150748,0.017732797,0.078874733
64600,0.174355469,-0.466425107,2.210061286,-0.211046232,0.832851196,NA
391013,5.072940036,0.462372239,0.32121902,1.439429827,0.150028779,0.333837434
127733,439.5665783,-0.02449752,0.181430408,-0.135024335,0.892592634,0.945814702
101928017,36.84424645,0.023402228,0.164201093,0.142521754,0.886667898,0.942470436
105376825,94.98634655,-0.183946663,0.179453833,-1.025036131,0.30534614,0.519988628
105376826,0.514337596,1.151696005,1.048416296,1.09851021,0.271981762,0.485370726
105376827,0.126083995,0.444961539,1.886327832,0.235887703,0.813519811,NA
105376828,0.051832079,0.028015647,3.225584499,0.008685448,0.993070102,NA
127731,32.11054517,-0.224732941,0.247478182,-0.908091934,0.363829651,0.577957867
339505,88.86021161,-0.087678185,0.152965956,-0.573187573,0.566517698,0.744531784
55450,29142.23654,-0.157724204,0.140092523,-1.125857402,0.260225883,0.471844794
79594,779.7905032,0.093875533,0.068911147,1.362269185,0.173112949,0.366132802
163933,473.2584279,-0.03389285,0.145437363,-0.233040874,0.815729667,0.903891127
978,51.22391837,-0.90580457,0.266439366,-3.399664932,0.000674685,0.007481614
65018,6465.04367,0.177262586,0.094383747,1.878104998,0.060366803,0.184451421
102464833,151.4244769,0.677600225,0.193246444,3.506404631,0.000454204,0.00559402
100861548,4693.652901,0.067778879,0.096771377,0.700402135,0.483676204,0.680560238
1650,1839.445228,0.028168155,0.05820367,0.483958405,0.628415389,0.78791364
57576,850.2249976,0.327686776,0.191452463,1.71158298,0.086973547,0.233809616
400745,2006.925497,0.368644229,0.188964634,1.950863613,0.051073272,0.164788181
112268222,2186.556371,-0.403921636,0.079230056,-5.098085966,3.43E-07,2.37E-05
50809,4971.945008,-0.334434987,0.10260432,-3.259463007,0.001116233,0.010866636
8672,5267.707825,0.026792515,0.091537453,0.292694566,0.769755624,0.877587239
105376830,4.171066819,0.443797624,0.327075181,1.356867319,0.174823373,0.368519034
105376829,2.192649428,-0.271881709,0.456244599,-0.595912171,0.551233902,0.733819264
100302155,0.150950087,-0.167907149,1.825674891,-0.091969907,0.926721949,NA
1889,1973.695408,-0.154257485,0.142889465,-1.079558139,0.280338991,0.494503332
100506801,3.066646066,-0.032287666,0.382070479,-0.084507094,0.932653263,0.96680603
105376832,0.338883301,-0.729642198,1.614916184,-0.451814283,0.651402779,NA
84224,261.4760526,0.253106821,0.173354352,1.460054611,0.144275066,0.325290958
249,710.7707415,-0.494192169,0.180957338,-2.730987183,0.006314493,0.03752387
105376834,0.579678351,0.480840983,0.746943645,0.64374466,0.519741025,0.709393616
5909,8522.875583,0.397931695,0.110747325,3.593149486,0.000326705,0.004382607
84196,2405.636729,0.109407876,0.096887515,1.129225731,0.258802622,0.470218194
401944,95.02464372,-0.133235457,0.274629183,-0.485146755,0.627572249,0.787289645
3339,398.735874,-0.143972903,0.281624425,-0.511223068,0.609194868,0.774694549
23436,0.03724651,0.172282584,3.225584499,0.053411276,0.957404221,NA
10136,0.02903976,0.231167484,3.225584499,0.071666851,0.942867037,NA
101928043,6.137740977,0.281779818,0.3109857,0.906086095,0.364890285,0.57912841
29092,309.831644,-0.097508691,0.123241177,-0.791202199,0.428826008,0.635582899
112268223,30.04866066,-0.640000157,0.194174728,-3.296001296,0.000980716,0.009916161
998,5323.113296,0.080009046,0.083559566,0.95750912,0.338310345,0.552290003
54361,61.97381445,-0.283298985,0.162319475,-1.745317287,0.080929654,0.223233584
105376845,3.614607586,-0.354392876,0.352266038,-1.006037591,0.314397488,0.528530114
105376850,0.322548087,0.947313744,1.005681504,0.941961984,0.346212104,NA
107985377,0.009659752,0.113397685,3.225584499,0.035155701,0.971955586,NA
100616433,0,NA,NA,NA,NA,NA
105376856,0.038719679,0.290052383,3.225584499,0.089922426,0.92834886,NA
9923,927.2886551,-0.115512406,0.094828466,-1.218119523,0.223178556,0.429117158
2046,79.24752744,0.214227133,0.163925018,1.306860509,0.19126009,0.390199865
102466615,0.007871046,0.113397685,3.225584499,0.035155701,0.971955586,NA
712,818.8522071,-0.984068907,0.34920859,-2.817997421,0.00483242,0.031148953
714,963.2036298,-0.60456684,0.36550775,-1.65404657,0.098118051,0.253354537
713,1372.783483,-0.851400857,0.364681932,-2.334639536,0.019562259,0.084633887
2048,524.2241384,0.289563534,0.111322395,2.601125628,0.009291842,0.049417701
100616391,0.013944267,0.113397685,3.225584499,0.035155701,0.971955586,NA
100422914,4.227750398,0.508639528,0.28371895,1.792758386,0.073011566,0.208985721
646262,0.022683568,-0.030869252,3.225584499,-0.009570127,0.99236426,NA
729059,4.352999375,-0.006932519,0.40802552,-0.016990405,0.986444271,0.993868507
23028,2003.09419,-0.121318889,0.056886724,-2.132639743,0.03295429,0.121944119
100422866,0.07085491,0.349164433,2.901752756,0.120328802,0.904222689,NA
7798,2678.269078,0.140265583,0.149162361,0.940355077,0.347035457,0.560691629
3352,47.16320743,-0.236390742,0.216062016,-1.09408746,0.273916622,0.487476286
100996511,353.4159788,-0.144200905,0.134522191,-1.071948831,0.283743016,0.498107684
10236,3482.389127,-0.147687878,0.067828843,-2.177361021,0.029453642,0.11306626
80818,820.3506094,0.068995664,0.083213427,0.829140991,0.407024631,0.617456508
148898,360.06797,0.036690614,0.110929919,0.3307549,0.74082963,0.860640372
6920,182.1710032,-0.529392479,0.142654435,-3.711013104,0.000206431,0.003082168
55616,793.5099546,0.065693464,0.16257967,0.404069366,0.686161711,0.826238277
1870,1.565740488,-0.031629404,0.610717518,-0.051790562,0.958695576,0.979784943
101928163,0.038719679,0.290052383,3.225584499,0.089922426,0.92834886,NA
105376859,5.236542041,-0.444836242,0.320852552,-1.386419524,0.165618838,0.35557962
3399,1048.778289,-1.132628208,0.227641268,-4.975495959,6.51E-07,3.91E-05
107984928,0.662969575,-0.191811983,0.944836529,-0.203010761,0.839126621,0.917587616
259283,3.408221261,0.612664735,0.508948818,1.203784571,0.228672855,0.435611035
6135,6897.660216,-0.359153349,0.116076924,-3.094097757,0.001974124,0.016446886
6924,961.2483754,-0.054595462,0.052183233,-1.046226138,0.295456638,0.510007641
100506963,160.7589098,0.006261981,0.065699519,0.095312439,0.924066663,0.961930981
57095,4595.808511,0.074778529,0.089184802,0.838467174,0.401768376,0.613002428
105376860,61.09380349,0.070414804,0.078157646,0.900933011,0.367623938,0.581583137
11313,916.5286118,0.019353118,0.082151866,0.235577346,0.813760654,0.902851635
2582,520.9587336,0.232843906,0.097643799,2.384625623,0.01709651,0.076911512
3155,574.0815015,-0.022563093,0.09561729,-0.235972934,0.813453672,0.902792271
105376861,1.588053198,-0.099171877,0.495294674,-0.20022803,0.841302246,0.918883562
2517,370.9938686,-0.008177665,0.086678915,-0.094344336,0.924835632,0.962368774
1269,0.730512534,-0.508963581,0.833729251,-0.610466264,0.541552984,0.726181468
107984929,0.088546309,-0.345899879,3.166039449,-0.10925318,0.913001681,NA
100616492,0,NA,NA,NA,NA,NA
55629,2315.552127,-0.473496593,0.071286938,-6.642122771,3.09E-11,9.89E-09
10772,2490.678806,-0.30060047,0.084581683,-3.55396654,0.000379467,0.004893778
105378615,0,NA,NA,NA,NA,NA
105376863,0.25363502,0.512168057,1.672910065,0.306153969,0.759487418,NA
107984931,0.089333224,-0.142741053,2.194396153,-0.065047987,0.948135793,NA
127294,2.695904331,-0.640821648,0.610737161,-1.049259305,0.29405879,0.508403453
107985737,0.07145632,0.409239207,3.225571505,0.126873395,0.899040604,NA
105376864,0.057938583,0.231167484,3.225584499,0.071666851,0.942867037,NA
58985,2.381007265,0.279320091,0.796256884,0.350791431,0.725744827,0.851489779
163702,52.7462035,-0.054319025,0.172485892,-0.314918655,0.752823417,0.867349357
284632,0.95082426,0.524376283,0.670556246,0.782001938,0.434213435,0.640226186
105376871,2.678327066,0.085535362,0.427216181,0.200215642,0.841311934,0.918883562
